season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2019,REG,1,Robert Woods,WR,LAR,8.526153846,4.297041274,6.952307692,34.84597293,8,13,61.53846154,70,0,6.3475,5.626003172,0.721496828,00-0030431,Robert,Woods,17,R.Woods
2019,REG,1,Cooper Kupp,WR,LAR,8.181111111,3.976940098,4.495,17.33045456,7,10,70,46,0,3.444285714,3.98493974,-0.540654026,00-0033908,Cooper,Kupp,18,C.Kupp
2019,REG,1,T.J. Hockenson,TE,DET,8.11,3.033250433,17.16444444,31.67001517,6,9,66.66666667,131,1,9.061666667,8.266875456,0.794791211,00-0035229,Thomas,Hockenson,88,T.Hockenson
2019,REG,1,Chris Godwin,WR,TB,8.1,1.213089142,10.61333333,21.47288913,3,6,50,53,1,7.083333333,0.959060875,6.124272459,00-0033921,Rod,Godwin,12,C.Godwin
2019,REG,1,Terry McLaurin,WR,WAS,8.011428571,3.373405466,19.38,42.85172784,5,7,71.42857143,125,1,8.07,6.123102512,1.946897488,00-0035659,Terry,McLaurin,17,T.McLaurin
2019,REG,1,Ryan Switzer,WR,PIT,7.953333333,3.607482103,1.871666667,2.481548592,6,6,100,29,0,2.961666667,2.799529014,0.162137652,00-0033562,Ryan,Switzer,10,R.Switzer
2019,REG,1,Nelson Agholor,WR,PHI,7.8925,3.026593834,13.232,19.71394517,2,5,40,11,0,5.65,4.56744093,1.08255907,00-0031549,Nelson,Agholor,13,N.Agholor
2019,REG,1,Ted Ginn,WR,NO,7.841428571,2.826082077,12.50285714,29.97260274,7,7,100,101,0,1.925714286,2.422529922,-0.496815637,00-0025396,Ted,Ginn,19,T.Ginn
2019,REG,1,Preston Williams,WR,MIA,7.798,2.549580664,16.08,17.1092952,3,5,60,24,1,0.09,0.396846639,-0.306846639,00-0035350,Preston,Williams,82,P.Williams
2019,REG,1,Zach Ertz,TE,PHI,7.615714286,1.992342795,5.595714286,11.6716329,5,7,71.42857143,54,0,4.032,2.382863826,1.649136174,00-0030061,Zachary,Ertz,86,Z.Ertz
2019,REG,1,DeSean Jackson,WR,PHI,7.59875,3.820534827,15.40777778,41.32002384,8,9,88.88888889,154,2,2.32625,2.698649901,-0.372399901,00-0026189,DeSean,Jackson,10,D.Jackson
2019,REG,1,Tyler Higbee,TE,LAR,7.536666667,4.250145442,5.336,10.28646335,4,5,80,20,1,4.2675,6.291242102,-2.023742102,00-0033110,Tyler,Higbee,89,T.Higbee
2019,REG,1,O.J. Howard,TE,TB,7.485,2.706562907,5.114,8.622201241,4,5,80,32,0,2.605,1.995448606,0.609551394,00-0033879,O'Terrius,Howard,80,O.Howard
2019,REG,1,Davante Adams,WR,GB,7.34,2.757341933,7.47375,24.2831614,4,8,50,36,0,4.8825,3.70492115,1.17757885,00-0031381,Davante,Adams,17,D.Adams
2019,REG,1,Randall Cobb,WR,DAL,7.285,4.428461679,5.866,10.52046343,4,5,80,69,1,11.1275,6.371732905,4.755767095,00-0028002,Randall,Cobb,18,R.Cobb
2019,REG,1,John Ross,WR,CIN,7.200909091,4.367773969,13.60833333,48.01528962,7,12,58.33333333,158,2,9.002857143,6.763939868,2.238917275,00-0033460,John,Ross,11,J.Ross III
2019,REG,1,Cole Beasley,WR,BUF,7.025714286,3.974264312,6.06,19.53298474,5,9,55.55555556,40,0,4.4,4.754040175,-0.354040175,00-0029000,Cole,Beasley,10,C.Beasley
2019,REG,1,Jamison Crowder,WR,NYJ,7.001111111,3.965503422,3.024117647,22.43802374,14,17,82.35294118,99,0,4.971428571,5.140639377,-0.169210806,00-0031941,Jamison,Crowder,82,J.Crowder
2019,REG,1,Justin Hardy,WR,ATL,6.982,3.104540213,6.03,8.400902784,4,5,80,41,0,4.2825,5.714184212,-1.431684212,00-0031570,Justin,Hardy,14,J.Hardy
2019,REG,1,Evan Engram,TE,NYG,6.931818182,3.413538165,5.065714286,29.00139037,11,14,78.57142857,116,1,5.705454545,4.897606791,0.807847754,00-0033881,Evan,Engram,88,E.Engram
2019,REG,1,Tyrell Williams,WR,LV,6.891428571,2.197909011,17.23285714,60.596775,6,7,85.71428571,105,1,5.158333333,5.090189648,0.068143685,00-0032160,Tyrell,Williams,16,T.Williams
2019,REG,1,Michael Gallup,WR,DAL,6.862857143,1.920321194,10.53714286,26.45719,7,7,100,158,0,12.03428571,6.117579274,5.91670644,00-0034764,Michael,Gallup,13,M.Gallup
2019,REG,1,Damion Willis,WR,CIN,6.808,2.495945662,10.084,14.82505146,3,5,60,30,0,1.593333333,2.302462217,-0.709128884,00-0035401,Damion,Willis,15,D.Willis
2019,REG,1,T.Y. Hilton,WR,IND,6.7875,3.781150505,7.464444444,41.26789115,8,9,88.88888889,87,2,5.16375,3.262463207,1.901286793,00-0029608,Eugene,Hilton,13,T.Hilton
2019,REG,1,Odell Beckham,WR,CLE,6.666363636,3.163191754,10.48181818,34.68608044,7,11,63.63636364,71,0,2.135714286,3.586749643,-1.451035358,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,1,Amari Cooper,WR,DAL,6.6175,2.980298362,12.06666667,38.95405144,6,9,66.66666667,106,1,3.081666667,5.194676932,-2.113010265,00-0031544,Amari,Cooper,19,A.Cooper
2019,REG,1,Calvin Ridley,WR,ATL,6.538333333,2.618780021,13.265,22.17671153,4,6,66.66666667,64,1,3.445,2.877246985,0.567753015,00-0034837,Calvin,Ridley,18,C.Ridley
2019,REG,1,Delanie Walker,TE,TEN,6.528,2.885665221,4.721666667,18.74917273,5,6,83.33333333,55,2,4.68,3.997043369,0.682956631,00-0024389,Delanie,Walker,82,De.Walker
2019,REG,1,Emmanuel Sanders,WR,DEN,6.51,2.031440667,12.9,39.62959712,5,7,71.42857143,86,1,6.592,5.745010601,0.846989399,00-0027685,Emmanuel,Sanders,10,E.Sanders
2019,REG,1,Austin Hooper,TE,ATL,6.493333333,4.63898848,5.043333333,12.64732927,9,9,100,77,0,3.512222222,4.349879543,-0.837657321,00-0032392,Austin,Hooper,81,A.Hooper
2019,REG,1,Michael Thomas,WR,NO,6.448461538,2.190171169,9.58,42.65068493,10,13,76.92307692,123,0,2.603,1.725627111,0.877372889,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,1,Julio Jones,WR,ATL,6.348888889,2.210618721,9.222727273,28.26771434,6,11,54.54545455,31,1,2.265,1.96484876,0.30015124,00-0027944,Quintorris,Jones,11,J.Jones
2019,REG,1,Marquez Valdes-Scantling,WR,GB,6.34,2.476640364,12.90166667,31.43936317,4,6,66.66666667,52,0,0.62,2.484938526,-1.864938526,00-0034272,Marquez,Valdes-Scantling,83,M.Valdes-Scantling
2019,REG,1,Vernon Davis,TE,WAS,6.3075,3.799510122,3.432857143,7.590498452,4,7,57.14285714,59,1,13.5525,5.515140733,8.037359267,00-0024221,Vernon,Davis,85,V.Davis
2019,REG,1,Courtland Sutton,WR,DEN,6.2925,3.036670768,10.89125,38.238392,7,8,87.5,120,0,7.027142857,3.85066249,3.176480368,00-0034348,Courtland,Sutton,14,C.Sutton
2019,REG,1,Damiere Byrd,WR,ARI,6.288571429,1.759895688,10.56142857,13.50566313,4,7,57.14285714,42,0,2.0325,1.876977481,0.155522519,00-0031868,Damiere,Byrd,14,D.Byrd
2019,REG,1,Danny Amendola,WR,DET,6.281818182,4.599127902,9.457692308,25.20603551,7,13,53.84615385,104,1,6.145714286,5.532884263,0.612830022,00-0026035,Daniel,Amendola,80,D.Amendola
2019,REG,1,Dede Westbrook,WR,JAX,6.271666667,3.743815673,1.125,3.189830348,5,6,83.33333333,30,1,3.452,4.060326755,-0.608326755,00-0033839,Decrick,Westbrook,12,D.Westbrook
2019,REG,1,Travis Kelce,TE,KC,6.222857143,2.689614686,10.16125,43.19111631,3,8,37.5,88,0,14.49333333,15.89212982,-1.398796483,00-0030506,Travis,Kelce,87,T.Kelce
2019,REG,1,DeAndre Hopkins,WR,HOU,6.176153846,2.319586452,12.82538462,55.71595656,8,13,61.53846154,111,2,3.83875,5.236473836,-1.397723836,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2019,REG,1,Tyler Boyd,WR,CIN,6.0675,2.550402813,6.6875,23.59600118,8,12,66.66666667,60,0,1.30125,2.766721829,-1.465471829,00-0033009,Tyler,Boyd,83,T.Boyd
2019,REG,1,Taylor Gabriel,WR,CHI,6.022,3.74630292,10.282,14.15512542,2,5,40,24,0,5.64,5.17061055,0.46938945,00-0031228,Taylor,Gabriel,18,T.Gabriel
2019,REG,1,Allen Robinson,WR,CHI,5.960769231,1.500274257,11.72384615,41.96426113,7,13,53.84615385,102,0,4.028571429,1.939276989,2.08929444,00-0031428,Allen,Robinson,12,A.Robinson
2019,REG,1,George Kittle,TE,SF,5.842222222,3.526642486,3.876,27.7173913,8,10,80,54,0,6.2525,6.290354429,-0.037854429,00-0033288,George,Kittle,85,G.Kittle
2019,REG,1,Bennie Fowler,WR,NYG,5.79,4.680662663,5.35,10.9389057,5,5,100,40,0,2.65,2.953645395,-0.303645395,00-0030670,Bennie,Fowler,18,B.Fowler
2019,REG,1,Larry Fitzgerald,WR,ARI,5.714615385,1.576622997,11.74692308,27.89733285,8,13,61.53846154,113,1,2.25375,2.106917728,0.146832272,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2019,REG,1,Kenny Golladay,WR,DET,5.632222222,2.243541585,16.54111111,30.51990652,4,9,44.44444444,42,1,2.92,2.870159206,0.049840794,00-0033932,Kenneth,Golladay,19,K.Golladay
2019,REG,1,Breshad Perriman,WR,TB,5.59,2.175063842,12.94,21.81683302,2,5,40,10,0,-0.41,1.927279069,-2.337279069,00-0032054,Breshad,Perriman,19,B.Perriman
2019,REG,1,Trey Quinn,WR,WAS,5.46,3.153745017,5.373333333,10.18383979,4,6,66.66666667,33,1,4.23,3.376699138,0.853300862,00-0034339,David,Quinn,18,T.Quinn
2019,REG,1,DeVante Parker,WR,MIA,5.341428571,0.835671433,23.39285714,34.84635683,3,7,42.85714286,75,0,0.263333333,0.87788185,-0.614548516,00-0031547,DeVante,Parker,11,D.Parker
2019,REG,1,Marquise Brown,WR,BAL,5.312,1.953438594,18.374,34.7900178,4,5,80,147,2,23.52,13.27408656,10.24591344,00-0035662,Marquise,Brown,15,M.Brown
2019,REG,1,Tyler Eifert,TE,CIN,5.215,1.775132096,4.484,6.592178771,5,5,100,27,0,0.916,1.733315867,-0.817315867,00-0030549,Tyler,Eifert,85,T.Eifert
2019,REG,1,Jimmy Graham,TE,GB,5.19,3.153579596,12.8,25.99301438,3,5,60,30,1,5.44,4.219068914,1.220931086,00-0027696,Jimmy,Graham,80,J.Graham
2019,REG,1,Keenan Allen,WR,LAC,5.172857143,3.034531193,10.867,46.16986022,8,10,80,123,1,4.09375,3.637937603,0.455812397,00-0030279,Keenan,Allen,13,K.Allen
2019,REG,1,Jarvis Landry,WR,CLE,5.028,2.866098389,11.98285714,25.2338979,4,7,57.14285714,67,0,6.185,3.000066607,3.184933393,00-0031382,Jarvis,Landry,80,J.Landry
2019,REG,1,Mike Evans,WR,TB,4.98,1.661196634,22.674,38.22835177,2,5,40,28,0,0.6,1.343474374,-0.743474374,00-0031408,Mike,Evans,13,M.Evans
2019,REG,1,Diontae Johnson,WR,PIT,4.86,3.303194059,7.258,8.019180625,3,5,60,25,0,7.866666667,7.110149966,0.7565167,00-0035216,Diontae,Johnson,18,D.Johnson
2019,REG,1,Mark Andrews,TE,BAL,4.837142857,3.095189393,9.1525,27.7274965,8,8,100,108,1,4.28875,3.039935254,1.248814746,00-0034753,Mark,Andrews,89,M.Andrews
2019,REG,1,Julian Edelman,WR,NE,4.66,2.53219414,8.103636364,32.35806592,6,11,54.54545455,83,0,6.593333333,6.577538874,0.015794459,00-0027150,Julian,Edelman,11,J.Edelman
2019,REG,1,James Washington,WR,PIT,4.631666667,2.224641549,26.81666667,35.55486808,2,6,33.33333333,51,0,6.205,4.631945169,1.573054831,00-0034676,James,Washington,13,J.Washington
2019,REG,1,Mike Gesicki,TE,MIA,4.456,5.552327302,11.09666667,14.16836908,2,6,33.33333333,31,0,7.36,5.933191754,1.426808246,00-0034829,Michael,Gesicki,88,M.Gesicki
2019,REG,1,KeeSean Johnson,WR,ARI,4.387,2.328987905,12.32,22.50639386,5,10,50,46,0,0.408,1.034385669,-0.626385669,00-0035287,KeeSean,Johnson,19,K.Johnson
2019,REG,1,Sammy Watkins,WR,KC,4.37875,3.351987615,9.141818182,53.42967961,9,11,81.81818182,198,3,14.92888889,9.568302481,5.360586408,00-0031325,Samuel,Watkins,14,S.Watkins
2019,REG,1,Greg Olsen,TE,CAR,4.354285714,3.777665913,6.764444444,26.00820232,4,9,44.44444444,36,0,5.0575,6.021290957,-0.963790957,00-0025418,Gregory,Olsen,88,G.Olsen
2019,REG,1,Hunter Henry,TE,LAC,4.235,2.462990654,13.206,28.05370268,4,5,80,60,0,2.635,3.065498952,-0.430498952,00-0033090,Hunter,Henry,86,H.Henry
2019,REG,1,Darren Waller,TE,LV,4.1875,2.644558751,6.3,25.31772743,7,8,87.5,70,0,5.032857143,7.010056417,-1.977199274,00-0031610,Darren,Waller,83,D.Waller
2019,REG,1,Donte Moncrief,WR,PIT,4.09,1.556323201,9.999,22.09528439,3,10,30,7,0,1.226666667,1.824580059,-0.597913392,00-0031339,Donte,Moncrief,11,D.Moncrief
2019,REG,1,C.J. Uzomah,TE,CIN,4.0175,4.499571006,2.068,3.04028227,4,5,80,66,0,13.0675,13.97909256,-0.91159256,00-0032134,Christopher,Uzomah,87,C.Uzomah
2019,REG,1,Mohamed Sanu,WR,ATL,3.8325,5.375254746,7.145,11.94516426,5,6,83.33333333,57,0,5.466,5.876516278,-0.410516278,00-0029632,Mohamed,Sanu,12,M.Sanu
2019,REG,1,John Brown,WR,BUF,3.668888889,2.209403878,13.519,48.41701884,7,10,70,123,1,5.854285714,5.210088031,0.644197684,00-0031051,John,Brown,15,J.Brown
2019,REG,1,Christian Kirk,WR,ARI,3.504166667,2.108822015,12.04416667,26.40299598,4,12,33.33333333,32,0,2.415,2.935014972,-0.520014972,00-0034775,Christian,Kirk,13,C.Kirk
2019,REG,1,Brandin Cooks,WR,LAR,3.421666667,2.513293412,14.52666667,33.60450322,2,6,33.33333333,39,0,7.65,6.108242294,1.541757706,00-0031236,Brandin,Cooks,12,B.Cooks
2019,REG,1,David Njoku,TE,CLE,3.316,2.8804054,7.198333333,12.99299058,4,6,66.66666667,37,1,3.7225,2.863177335,0.859322665,00-0033885,David,Njoku,85,D.Njoku
2019,REG,1,James O'Shaughnessy,TE,JAX,3.28,3.87642237,4.012,9.479703228,4,5,80,32,0,4.27,5.928765285,-1.658765285,00-0031951,James,O'Shaughnessy,80,J.O'Shaughnessy
2019,REG,1,JuJu Smith-Schuster,WR,PIT,2.965,2.168856418,7.9175,13.99655279,6,8,75,78,0,4.665,5.200812194,-0.535812194,00-0033857,John,Smith-Schuster,19,J.Smith-Schuster
2019,REG,1,Cody Latimer,WR,NYG,2.838571429,1.881428386,15.96285714,45.693956,3,7,42.85714286,74,0,6.89,4.728102449,2.161897551,00-0031344,Cody,Latimer,12,C.Latimer
2019,REG,1,Chris Conley,WR,JAX,2.721428571,1.742599473,12.82428571,42.42238079,6,7,85.71428571,97,1,4.991666667,4.325694227,0.66597244,00-0032128,Christian,Conley,18,C.Conley
2019,REG,1,Robby Anderson,WR,NYJ,2.708333333,2.22255732,17.32142857,52.91986732,3,7,42.85714286,23,0,-1.316666667,0.474207152,-1.790873818,00-0032688,Robby,Anderson,11,Ro.Anderson
2019,REG,1,Alshon Jeffery,WR,PHI,2.692857143,1.947353952,10.11142857,21.09058403,5,7,71.42857143,49,1,2.272,1.521345249,0.750654751,00-0029137,Alshon,Jeffery,17,A.Jeffery
2019,REG,1,Devin Funchess,WR,IND,2.664,1.498624635,10.852,33.33128571,3,5,60,32,0,1.806666667,1.586107886,0.22055878,00-0032055,Devin,Funchess,17,D.Funchess
2019,REG,1,D.K. Metcalf,WR,SEA,2.333333333,1.299334396,16.34333333,58.90904722,4,6,66.66666667,89,0,6.6,4.812693015,1.787306985,00-0035640,DeKaylin,Metcalf,14,DK.Metcalf
2019,REG,2,Trey Quinn,WR,WAS,8.601428571,2.287144393,5.265714286,15.31812326,4,7,57.14285714,36,0,3.3775,2.921485758,0.456014242,00-0034339,David,Quinn,18,T.Quinn
2019,REG,2,Courtland Sutton,WR,DEN,8.391428571,3.065019144,12.67,34.97101849,4,7,57.14285714,40,0,0.42,0.969982581,-0.549982581,00-0034348,Courtland,Sutton,14,C.Sutton
2019,REG,2,Austin Hooper,TE,ATL,8.32,2.550763188,4.501666667,6.74289138,4,6,66.66666667,34,0,5.175,4.945494732,0.229505268,00-0032392,Austin,Hooper,81,A.Hooper
2019,REG,2,Calvin Ridley,WR,ATL,8.316666667,3.810262874,16.313,40.72446763,8,10,80,105,1,2.5675,3.924758246,-1.357258246,00-0034837,Calvin,Ridley,18,C.Ridley
2019,REG,2,Amari Cooper,WR,DAL,8.172,2.76051608,8.06,16.39144228,4,5,80,44,1,2.975,2.822950998,0.152049002,00-0031544,Amari,Cooper,19,A.Cooper
2019,REG,2,Adam Thielen,WR,MIN,8.11375,3.095687286,16.25375,44.96662863,5,8,62.5,75,0,1.77,3.820263823,-2.050263823,00-0030035,Adam,Thielen,19,A.Thielen
2019,REG,2,Randall Cobb,WR,DAL,8.11,3.504406095,1.463333333,3.571138046,5,6,83.33333333,24,0,4.918,4.327716805,0.590283195,00-0028002,Randall,Cobb,18,R.Cobb
2019,REG,2,Jeff Heuerman,TE,DEN,8.033333333,3.440477437,3.22,6.348330113,4,5,80,21,0,3.525,4.319543504,-0.794543504,00-0032227,Jeff,Heuerman,82,J.Heuerman
2019,REG,2,Michael Gallup,WR,DAL,8.0125,2.773642062,14.04125,45.68860327,6,8,75,68,0,2.258333333,2.307318103,-0.04898477,00-0034764,Michael,Gallup,13,M.Gallup
2019,REG,2,Zach Ertz,TE,PHI,7.822666667,1.672125535,8.3525,31.46914074,8,16,50,72,0,1.8725,1.914012876,-0.041512876,00-0030061,Zachary,Ertz,86,Z.Ertz
2019,REG,2,Michael Thomas,WR,NO,7.700833333,2.769758089,7.890769231,41.93100065,10,13,76.92307692,89,0,2.449,1.435308604,1.013691396,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,2,Hunter Renfrow,WR,LV,7.625,2.950520248,5.69,20.32233582,4,8,50,30,0,4.4025,6.268220706,-1.865720706,00-0034983,Hunter,Renfrow,13,H.Renfrow
2019,REG,2,Tyler Boyd,WR,CIN,7.5425,3.531258466,6.656,21.95467889,10,10,100,122,0,5.544,6.232208343,-0.688208343,00-0033009,Tyler,Boyd,83,T.Boyd
2019,REG,2,Mecole Hardman,WR,KC,7.5225,5.700730587,12.55833333,14.22342193,4,6,66.66666667,61,1,3.8675,3.132789523,0.734710477,00-0035140,Mecole,Hardman,17,M.Hardman
2019,REG,2,Corey Davis,WR,TEN,7.508,4.555612946,9.208,29.48447006,3,5,60,38,0,5.726666667,4.78175093,0.944915737,00-0033871,Corey,Davis,84,C.Davis
2019,REG,2,Chris Godwin,WR,TB,7.49625,2.771899896,11.80777778,36.03472246,8,9,88.88888889,121,1,5.945,3.773317187,2.171682813,00-0033921,Rod,Godwin,12,C.Godwin
2019,REG,2,Mack Hollins,WR,PHI,7.3825,3.724231362,11.3675,21.41427461,5,8,62.5,50,0,3.726,5.547026435,-1.821026435,00-0033555,Mack,Hollins,16,M.Hollins
2019,REG,2,Jarius Wright,WR,CAR,7.241666667,2.148842343,11.61333333,14.28981584,2,6,33.33333333,15,0,3.7,6.430516942,-2.730516942,00-0029572,Jarius,Wright,13,J.Wright
2019,REG,2,Tyler Eifert,TE,CIN,7.0625,3.737478962,8.84,14.57927895,3,5,60,9,1,2.413333333,2.134209212,0.279124122,00-0030549,Tyler,Eifert,85,T.Eifert
2019,REG,2,Marvin Jones,WR,DET,6.928333333,1.881124673,14.055,29.15672648,5,6,83.33333333,43,0,0.896,1.499002378,-0.603002378,00-0029293,Marvin,Jones,11,M.Jones
2019,REG,2,Dede Westbrook,WR,JAX,6.926,2.142223396,7.628,17.35450698,1,5,20,3,0,5.85,9.166454419,-3.316454419,00-0033839,Decrick,Westbrook,12,D.Westbrook
2019,REG,2,D.J. Chark,WR,JAX,6.896666667,2.966107867,8.907777778,36.47904628,7,9,77.77777778,55,1,0.865714286,1.300282664,-0.434568378,00-0034777,Darrell,Chark,17,D.Chark
2019,REG,2,Tyler Lockett,WR,SEA,6.861666667,2.818854011,6.565833333,33.25033761,10,12,83.33333333,79,0,3.731,3.425661856,0.305338144,00-0032211,Tyler,Lockett,16,T.Lockett
2019,REG,2,Julio Jones,WR,ATL,6.84,2.347736887,13.093,32.68592256,5,10,50,106,2,12.312,8.176093245,4.135906755,00-0027944,Quintorris,Jones,11,J.Jones
2019,REG,2,John Ross,WR,CIN,6.64875,2.590791808,7.78375,20.53963123,4,8,50,112,1,22.3575,14.47538816,7.882111837,00-0033460,John,Ross,11,J.Ross III
2019,REG,2,Mike Evans,WR,TB,6.57375,1.792559079,14.56125,39.5001865,4,8,50,61,0,3.09,4.030351685,-0.940351685,00-0031408,Mike,Evans,13,M.Evans
2019,REG,2,Marquise Brown,WR,BAL,6.5675,3.840352591,10.44153846,43.0128652,8,13,61.53846154,86,0,3.61125,4.351419583,-0.740169583,00-0035662,Marquise,Brown,15,M.Brown
2019,REG,2,Bennie Fowler,WR,NYG,6.548,2.519429106,16.466,43.96795728,5,10,50,51,0,0.576,1.289280976,-0.713280976,00-0030670,Bennie,Fowler,18,B.Fowler
2019,REG,2,DaeSean Hamilton,WR,DEN,6.378,3.767061137,7.346666667,17.3810181,2,6,33.33333333,15,0,3.725,3.138307606,0.586692394,00-0034370,DaeSean,Hamilton,17,D.Hamilton
2019,REG,2,Mark Andrews,TE,BAL,6.354,3.799513009,9.538888889,27.20387857,8,9,88.88888889,112,1,4.58875,4.048013778,0.540736222,00-0034753,Mark,Andrews,89,M.Andrews
2019,REG,2,T.Y. Hilton,WR,IND,6.33,4.084146798,12.10333333,63.49012065,4,6,66.66666667,43,1,4.5425,5.026533339,-0.484033339,00-0029608,Eugene,Hilton,13,T.Hilton
2019,REG,2,JuJu Smith-Schuster,WR,PIT,6.28,2.780089913,15.4575,48.01770667,5,8,62.5,84,0,5.522,4.273908146,1.248091854,00-0033857,John,Smith-Schuster,19,J.Smith-Schuster
2019,REG,2,Chris Conley,WR,JAX,6.136,3.229065783,14.746,33.54871002,4,5,80,73,0,2.8925,1.306049407,1.586450593,00-0032128,Christian,Conley,18,C.Conley
2019,REG,2,Cody Core,WR,NYG,6.126,1.824393558,6.336,8.459279039,3,5,60,28,0,1.026666667,1.824028676,-0.797362009,00-0032795,Cody,Core,17,C.Core
2019,REG,2,Cody Latimer,WR,NYG,6.092,1.743906655,12.694,16.94793057,3,5,60,30,0,1.84,2.340624812,-0.500624812,00-0031344,Cody,Latimer,12,C.Latimer
2019,REG,2,Ryan Grant,WR,LV,6.026,2.477363262,3.074,6.861913478,1,5,20,-2,0,2.42,6.150841462,-3.730841462,00-0031068,Ryan,Grant,19,R.Grant
2019,REG,2,Marquez Valdes-Scantling,WR,GB,6.022,2.718773518,9.866,23.75060183,3,5,60,19,0,3.493333333,7.51971027,-4.026376937,00-0034272,Marquez,Valdes-Scantling,83,M.Valdes-Scantling
2019,REG,2,Darren Waller,TE,LV,5.936666667,4.718134722,4.012857143,12.54073843,6,7,85.71428571,63,0,9.403333333,6.593763421,2.809569912,00-0031610,Darren,Waller,83,D.Waller
2019,REG,2,Delanie Walker,TE,TEN,5.8375,2.779326474,10.58,40.65321806,4,6,66.66666667,39,0,2.1,1.787345737,0.312654263,00-0024389,Delanie,Walker,82,De.Walker
2019,REG,2,Curtis Samuel,WR,CAR,5.776153846,3.182364512,16.77769231,44.72950248,5,13,38.46153846,91,0,3.724,5.359590997,-1.635590997,00-0033282,Curtis,Samuel,10,C.Samuel
2019,REG,2,Odell Beckham,WR,CLE,5.735555556,2.662122525,17.853,49.73119028,6,10,60,161,1,15.16833333,7.199607713,7.968725621,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,2,Nelson Agholor,WR,PHI,5.73,3.5203742,11.92272727,30.88280312,8,11,72.72727273,107,1,3.49375,3.182601565,0.311148435,00-0031549,Nelson,Agholor,13,N.Agholor
2019,REG,2,A.J. Brown,WR,TEN,5.724,3.721184911,6.34,20.30099264,3,5,60,25,0,1.793333333,2.444438925,-0.651105592,00-0035676,Arthur,Brown,11,A.Brown
2019,REG,2,Will Fuller,WR,HOU,5.687142857,1.915902053,17.80142857,35.14298607,4,7,57.14285714,40,0,2.0925,4.404876425,-2.312376425,00-0033127,William,Fuller,15,W.Fuller
2019,REG,2,Jarvis Landry,WR,CLE,5.638,3.314994907,8.074285714,15.74417115,3,7,42.85714286,32,0,1.51,3.211155515,-1.701155515,00-0031382,Jarvis,Landry,80,J.Landry
2019,REG,2,Jamison Crowder,WR,NYJ,5.55,2.11724703,8.371666667,31.39375,4,6,66.66666667,40,0,3.2425,2.070858588,1.171641412,00-0031941,Jamison,Crowder,82,J.Crowder
2019,REG,2,Allen Robinson,WR,CHI,5.542857143,3.097275377,13.90428571,49.15408313,4,7,57.14285714,41,0,1.675,3.414234098,-1.739234098,00-0031428,Allen,Robinson,12,A.Robinson
2019,REG,2,Mohamed Sanu,WR,ATL,5.518571429,3.352166563,4.884285714,8.535337145,4,7,57.14285714,16,0,3.7375,4.297573529,-0.560073529,00-0029632,Mohamed,Sanu,12,M.Sanu
2019,REG,2,Emmanuel Sanders,WR,DEN,5.5175,3.743427617,6.556153846,33.60671898,11,13,84.61538462,98,1,2.932727273,3.852299567,-0.919572295,00-0027685,Emmanuel,Sanders,10,E.Sanders
2019,REG,2,John Brown,WR,BUF,5.472857143,2.880843273,13.5975,38.73655723,7,8,87.5,72,0,1.537142857,2.675409448,-1.138266591,00-0031051,John,Brown,15,J.Brown
2019,REG,2,Evan Engram,TE,NYG,5.37,3.696299643,7.4275,15.86648865,6,8,75,48,0,1.666666667,4.366841341,-2.700174674,00-0033881,Evan,Engram,88,E.Engram
2019,REG,2,Deebo Samuel,WR,SF,5.152857143,4.716021974,7.445714286,26.38586544,5,7,71.42857143,86,1,15.566,14.03747614,1.528523862,00-0035719,Tyshun,Samuel,19,D.Samuel
2019,REG,2,Cooper Kupp,WR,LAR,5.1275,2.723015188,7.312222222,33.45363969,5,9,55.55555556,120,0,15.616,7.053789864,8.562210136,00-0033908,Cooper,Kupp,18,C.Kupp
2019,REG,2,Preston Williams,WR,MIA,5.102,3.508463969,14.78333333,19.65999512,4,6,66.66666667,63,0,3.8475,2.741462112,1.106037888,00-0035350,Preston,Williams,18,P.Williams
2019,REG,2,Sammy Watkins,WR,KC,4.978888889,4.07436058,10.29769231,25.26993355,6,13,46.15384615,49,0,6.066666667,9.568759907,-3.502093241,00-0031325,Samuel,Watkins,14,S.Watkins
2019,REG,2,Larry Fitzgerald,WR,ARI,4.959,3.101105733,10.51181818,43.34445402,5,11,45.45454545,104,0,10.318,10.03777368,0.280226322,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
